Full incontinence of feces,Fecal incontinence,"['Calcium, Total', 'Anion Gap', 'Chloride', 'Magnesium', 'Bicarbonate', 'Potassium', 'Urea Nitrogen', 'Phosphate', 'Glucose', 'L', 'Sodium', 'H', 'Creatinine', 'I', 'Creatine Kinase (CK)', 'RDW', 'Hematocrit', 'White Blood Cells', 'MCHC', 'MCH', 'Platelet Count', 'Hemoglobin', 'MCV', 'Red Blood Cells', 'RDW-SD', 'Light Green Top Hold', 'Estimated GFR (MDRD equation)', 'PT', 'INR(PT)', 'PTT', 'Digoxin', 'Absolute Eosinophil Count', 'Platelet Smear', 'Monocytes', 'Bands', 'Metamyelocytes', 'Basophils', 'Absolute Lymphocyte Count', 'Myelocytes', 'Eosinophils', 'Absolute Monocyte Count', 'Absolute Neutrophil Count', 'Absolute Basophil Count', 'Neutrophils', 'Lymphocytes', 'Atypical Lymphocytes', 'Anisocytosis', 'Microcytes', 'Hypochromia', 'Macrocytes', 'Polychromasia', 'Poikilocytosis', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Lactate', 'Specific Gravity', 'Urobilinogen', 'Leukocytes', 'Bilirubin', 'Hyaline Casts', 'Urine Color', 'WBC', 'Nitrite', 'Urine Appearance', 'Yeast', 'RBC', 'Protein', 'Bacteria', 'pH', 'Epithelial Cells', 'Blood', 'WBC Clumps', 'Ketone', 'Troponin T', 'Vancomycin', 'Length of Urine Collection', 'Osmolality, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Sodium, Urine', 'Specimen Type', 'Free Calcium', 'Oxygen Saturation', 'Base Excess', 'pO2', 'Calculated Total CO2', 'pCO2', 'EDTA Hold', 'Blue Top Hold', 'C-Reactive Protein', 'Creatine Kinase, MB Isoenzyme', 'Fibrinogen, Functional', 'Albumin', 'Ovalocytes', 'Iron', 'Ferritin', 'Transferrin', 'Iron Binding Capacity, Total', 'Folate', 'Vitamin B12', '25-OH Vitamin D']"
"Gout, unspecified",Gout,"['Phosphate', 'Anion Gap', 'Glucose', 'Bicarbonate', 'Potassium', 'Chloride', 'Urea Nitrogen', 'Sodium', 'Magnesium', 'Calcium, Total', 'Creatinine', 'INR(PT)', 'PT', 'PTT', 'Hemoglobin', 'Red Blood Cells', 'Platelet Count', 'RDW', 'White Blood Cells', 'MCHC', 'MCV', 'Hematocrit', 'MCH', 'Creatine Kinase (CK)', 'Estimated GFR (MDRD equation)', 'Bilirubin, Total', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Albumin', 'RDW-SD', 'Specimen Type', 'Intubated', 'pCO2', 'Base Excess', 'pH', 'pO2', 'Calculated Total CO2', 'Free Calcium', 'Potassium, Whole Blood', 'Lactate', 'Chloride, Whole Blood', 'Hematocrit, Calculated', 'Sodium, Whole Blood', 'Oxygen Saturation', 'Platelet Smear', 'Oxygen', 'Tidal Volume', 'Ventilator', 'Temperature', 'Ventilation Rate', 'PEEP', 'Required O2', 'Alveolar-arterial Gradient', 'Vancomycin', 'Uric Acid', 'Fibrinogen, Functional', 'Lactate Dehydrogenase (LD)', 'Red Top Hold', 'Inpatient Hematology/Oncology Smear', 'Blue Top Hold', 'Protein', 'Specific Gravity', 'Urine Appearance', 'WBC', 'Urobilinogen', 'Bilirubin', 'Leukocytes', 'Urine Color', 'Bacteria', 'Urine Mucous', 'Epithelial Cells', 'Blood', 'RBC', 'Nitrite', 'Granular Casts', 'Ketone', 'Yeast', 'Macrocytes', 'Polychromasia', 'Eosinophils', 'Myelocytes', 'Bands', 'Neutrophils', 'Atypical Lymphocytes', 'Anisocytosis', 'Poikilocytosis', 'Microcytes', 'Lymphocytes', 'Basophils', 'Hypochromia', 'Monocytes', 'Metamyelocytes', 'Haptoglobin', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'Assist/Control', 'EDTA Hold', 'I', 'H', 'Lipase', 'Amylase', 'L', 'Absolute Eosinophil Count', 'Schistocytes', 'Absolute Lymphocyte Count', 'Other Cells', 'RBC Morphology', 'Ovalocytes', 'Absolute Neutrophil Count', 'Absolute Monocyte Count', 'Absolute Basophil Count', 'Teardrop Cells', 'Folate', '25-OH Vitamin D', 'Vitamin B12', 'Spherocytes', 'Green Top Hold (plasma)', 'Troponin T', 'Basophilic Stippling', 'Uhold', 'Length of Urine Collection', 'Blood, Occult', 'XUCU', 'Hyaline Casts', 'Transitional Epithelial Cells', 'UCU2', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Elliptocytes', 'Nucleated Red Cells', 'Prostate Specific Antigen', 'Acanthocytes', 'Human Chorionic Gonadotropin', 'Target Cells', 'Reticulocyte Count, Automated', 'Reticulocyte Count, Absolute', 'Immature Granulocytes', 'HCG, Urine, Qualitative', 'Cortisol', 'Ferritin', 'Transferrin', 'Iron Binding Capacity, Total', 'Iron', 'Creatine Kinase, MB Isoenzyme', 'Creatinine, Ascites', 'Lactate Dehydrogenase, Ascites', 'Bilirubin, Total, Ascites', 'Total Protein, Ascites', 'Albumin, Ascites', 'Other', 'Macrophage', 'Polys', 'Mesothelial Cell', 'Total Nucleated Cells, Ascites', 'RBC, Ascites', 'Thyroid Stimulating Hormone', 'Alpha-Fetoprotein', 'Urea Nitrogen, Urine', 'Glucose, Ascites', 'HPE2', 'HPE3', 'Hepatitis B Surface Antibody', 'Hepatitis B Virus Core Antibody', 'Hepatitis C Virus Antibody', 'HPE1', 'Hepatitis B Surface Antigen', 'HPE7', 'Triglycerides', 'Free Lambda', 'Free Kappa/Free Lambda Ratio', 'Free Kappa', 'Thyroglobulin', 'Anti-Thyroglobulin Antibodies', 'Immunophenotyping', 'Lupus Anticoagulant', 'Protein, Total', 'Immunoglobulin G', 'Immunoglobulin A', 'Thrombin', 'Immunofixation', 'Immunoglobulin M', 'Protein Electrophoresis', 'Potassium, Urine', 'O2 Flow', 'Fragmented Cells', 'Echinocytes', 'Osmolality, Measured', 'Chloride, Urine', 'CK-MB Index', 'Digoxin', 'NTproBNP', 'Double Stranded DNA', 'Thyroid Peroxidase Antibodies', 'C-Reactive Protein', 'Phosphate, Urine', 'HIV Screen', 'Light Green Top Hold', 'WBC Clumps', 'Protein/Creatinine Ratio', 'Total Protein, Urine', 'Voided Specimen', 'Bicarbonate, Urine', 'Amorphous Crystals', 'eAG', '% Hemoglobin A1c', 'Cholesterol, Total', 'Cholesterol, LDL, Calculated', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, HDL']"
"Graft-versus-host disease, unspecified",Graft-vs.-host disease,"['Phosphate', 'I', 'H', 'Sodium', 'Creatinine', 'Calcium, Total', 'Magnesium', 'Potassium', 'L', 'Bicarbonate', 'Anion Gap', 'Chloride', 'Urea Nitrogen', 'Glucose', 'Length of Urine Collection', 'Chloride, Urine', 'Urea Nitrogen, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Uric Acid', 'Alanine Aminotransferase (ALT)', 'Asparate Aminotransferase (AST)', 'Bilirubin, Total', 'Alkaline Phosphatase', 'PTT', 'INR(PT)', 'PT', 'Monocytes', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Blasts', 'Myelocytes', 'Eosinophils', 'Lymphocytes', 'Anisocytosis', 'Nucleated Red Cells', 'Microcytes', 'Atypical Lymphocytes', 'Absolute Lymphocyte Count', 'Platelet Smear', 'Neutrophils', 'Bands', 'Poikilocytosis', 'Hypochromia', 'Absolute Basophil Count', 'Polychromasia', 'Metamyelocytes', 'Macrocytes', 'Absolute Monocyte Count', 'Basophils', 'Lactate Dehydrogenase (LD)', 'MCHC', 'White Blood Cells', 'Red Blood Cells', 'RDW', 'Platelet Count', 'MCV', 'Hematocrit', 'MCH', 'RDW-SD', 'Hemoglobin', 'Schistocytes', 'Teardrop Cells', 'Ovalocytes', 'Fibrinogen, Functional', 'Vancomycin', 'Albumin', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Specimen Type', 'Calculated Total CO2', 'pH', 'pO2', 'Base Excess', 'pCO2', 'Free Calcium', 'Lactate', 'Creatine Kinase (CK)', 'CK-MB Index', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Spherocytes', 'Temperature', 'Bilirubin', 'Blood', 'Specific Gravity', 'Bacteria', 'Nitrite', 'Yeast', 'Urine Color', 'Leukocytes', 'Urine Mucous', 'Epithelial Cells', 'WBC', 'RBC', 'Urine Appearance', 'Ketone', 'Urobilinogen', 'Protein', 'Target Cells', 'Echinocytes', 'Monos', 'Macrophage', 'Other Cell', 'Polys', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Promyelocytes', 'Intubated', 'Hematocrit, Calculated', 'PEEP', 'Ventilator', 'Ventilation Rate', 'Oxygen', 'Cytomegalovirus Viral Load', 'Green Top Hold (plasma)', 'Cholesterol, HDL', 'Estimated GFR (MDRD equation)', 'Triglycerides', 'Cholesterol, Total', 'Lipase', 'Cholesterol, LDL, Measured', 'RFXLDLM', 'Tidal Volume', 'Osmolality, Measured', 'Assist/Control', 'Required O2', 'Alveolar-arterial Gradient', 'Haptoglobin', 'Hyaline Casts', 'Amorphous Crystals', 'Transitional Epithelial Cells', 'Ferritin']"
Hallucinations,Hallucinations,"['Blue Top Hold', 'Green Top Hold (plasma)', 'Bicarbonate', 'Urea Nitrogen', 'Barbiturate Screen', 'Glucose', 'Potassium', 'Anion Gap', 'Ethanol', 'Chloride', 'Estimated GFR (MDRD equation)', 'Acetaminophen', 'Benzodiazepine Screen', 'Creatinine', 'Tricyclic Antidepressant Screen', 'Salicylate', 'Sodium', 'MCH', 'Hematocrit', 'Platelet Count', 'Eosinophils', 'MCV', 'Basophils', 'Hemoglobin', 'Lymphocytes', 'RDW', 'Monocytes', 'MCHC', 'Red Blood Cells', 'White Blood Cells', 'Neutrophils']"
Heartburn,Heartburn,"['Hemoglobin', 'MCH', 'RDW', 'Hematocrit', 'Red Blood Cells', 'RDW-SD', 'MCV', 'White Blood Cells', 'MCHC', 'Platelet Count', 'PT', 'INR(PT)', 'PTT', 'Sodium', 'Bicarbonate', 'Magnesium', 'Anion Gap', 'Chloride', 'Glucose', 'Phosphate', 'Potassium', 'Calcium, Total', 'Creatinine', 'Urea Nitrogen', 'Vancomycin', 'Estimated GFR (MDRD equation)', 'Specific Gravity', 'pH', 'Urine Color', 'Protein', 'Leukocytes', 'Nitrite', 'Bilirubin', 'Urine Appearance', 'Blood', 'Urobilinogen', 'Ketone', 'Intubated', 'Specimen Type', 'Calculated Total CO2', 'pCO2', 'pO2', 'Base Excess', 'Oxygen Saturation', 'Oxygen', 'Alveolar-arterial Gradient', 'Required O2', 'Lactate', 'NTproBNP', 'Alanine Aminotransferase (ALT)', 'Lactate Dehydrogenase (LD)', 'Alkaline Phosphatase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Albumin', 'Monocytes', 'Absolute Monocyte Count', 'Hypochromia', 'Absolute Lymphocyte Count', 'Anisocytosis', 'Atypical Lymphocytes', 'Absolute Basophil Count', 'Microcytes', 'Metamyelocytes', 'Bands', 'Lymphocytes', 'Basophils', 'Platelet Smear', 'Poikilocytosis', 'Macrocytes', 'Myelocytes', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Neutrophils', 'Eosinophils', 'Polychromasia']"
Hemoptysis,Hemoptysis,"['Phosphate', 'I', 'H', 'Sodium', 'Creatinine', 'Calcium, Total', 'Magnesium', 'Potassium', 'L', 'Bicarbonate', 'Anion Gap', 'Chloride', 'Urea Nitrogen', 'Glucose', 'Length of Urine Collection', 'Chloride, Urine', 'Urea Nitrogen, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Uric Acid', 'Alanine Aminotransferase (ALT)', 'Asparate Aminotransferase (AST)', 'Bilirubin, Total', 'Alkaline Phosphatase', 'PTT', 'INR(PT)', 'PT', 'Monocytes', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Blasts', 'Myelocytes', 'Eosinophils', 'Lymphocytes', 'Anisocytosis', 'Nucleated Red Cells', 'Microcytes', 'Atypical Lymphocytes', 'Absolute Lymphocyte Count', 'Platelet Smear', 'Neutrophils', 'Bands', 'Poikilocytosis', 'Hypochromia', 'Absolute Basophil Count', 'Polychromasia', 'Metamyelocytes', 'Macrocytes', 'Absolute Monocyte Count', 'Basophils', 'Lactate Dehydrogenase (LD)', 'MCHC', 'White Blood Cells', 'Red Blood Cells', 'RDW', 'Platelet Count', 'MCV', 'Hematocrit', 'MCH', 'RDW-SD', 'Hemoglobin', 'Schistocytes', 'Teardrop Cells', 'Ovalocytes', 'Fibrinogen, Functional', 'Vancomycin', 'Albumin', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Specimen Type', 'Calculated Total CO2', 'pH', 'pO2', 'Base Excess', 'pCO2', 'Free Calcium', 'Lactate', 'Creatine Kinase (CK)', 'CK-MB Index', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Spherocytes', 'Temperature', 'Bilirubin', 'Blood', 'Specific Gravity', 'Bacteria', 'Nitrite', 'Yeast', 'Urine Color', 'Leukocytes', 'Urine Mucous', 'Epithelial Cells', 'WBC', 'RBC', 'Urine Appearance', 'Ketone', 'Urobilinogen', 'Protein', 'Target Cells', 'Echinocytes', 'Monos', 'Macrophage', 'Other Cell', 'Polys', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Promyelocytes', 'Intubated', 'Hematocrit, Calculated', 'PEEP', 'Ventilator', 'Ventilation Rate', 'Oxygen', 'Cytomegalovirus Viral Load', 'Green Top Hold (plasma)', 'Cholesterol, HDL', 'Estimated GFR (MDRD equation)', 'Triglycerides', 'Cholesterol, Total', 'Lipase', 'Cholesterol, LDL, Measured', 'RFXLDLM', 'Tidal Volume', 'Osmolality, Measured', 'Assist/Control', 'Required O2', 'Alveolar-arterial Gradient', 'Haptoglobin', 'Hyaline Casts', 'Amorphous Crystals', 'Transitional Epithelial Cells', 'Ferritin']"
Hepatic encephalopathy,Liver encephalopathy,"['Specimen Type', 'pH', 'Calculated Total CO2', 'Base Excess', 'pO2', 'pCO2', 'Hemoglobin', 'Glucose', 'Chloride, Whole Blood', 'Hematocrit, Calculated', 'Potassium, Whole Blood', 'Oxygen Saturation', 'Free Calcium', 'Sodium, Whole Blood', 'Lactate', 'Tidal Volume', 'Oxygen', 'Temperature', 'PTT', 'MCH', 'Platelet Count', 'Red Blood Cells', 'Hematocrit', 'MCHC', 'MCV', 'RDW', 'White Blood Cells', 'Anion Gap', 'Chloride', 'Bicarbonate', 'Sodium', 'Potassium', 'Asparate Aminotransferase (AST)', 'Calcium, Total', 'Alanine Aminotransferase (ALT)', 'Bilirubin, Total', 'Creatinine', 'Phosphate', 'Urea Nitrogen', 'Magnesium', 'Alkaline Phosphatase', 'Fibrinogen, Functional', 'PT', 'INR(PT)', 'Lactate Dehydrogenase (LD)', 'Uhold', 'Length of Urine Collection', 'Yeast', 'Protein', 'Leukocytes', 'Blood', 'Bilirubin', 'Ketone', 'RBC', 'Amorphous Crystals', 'Urine Appearance', 'Epithelial Cells', 'Urobilinogen', 'WBC', 'Nitrite', 'Specific Gravity', 'Bacteria', 'Urine Color', 'Urine Mucous', 'PEEP', 'Ventilation Rate', 'Intubated', 'Basophils', 'Metamyelocytes', 'Lymphocytes', 'Neutrophils', 'Myelocytes', 'Bands', 'Eosinophils', 'Atypical Lymphocytes', 'Monocytes', 'Platelet Smear', 'Ovalocytes', 'Schistocytes', 'Macrocytes', 'Poikilocytosis', 'Polychromasia', 'Microcytes', 'Anisocytosis', 'Hypochromia', 'Basophilic Stippling', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Albumin', 'Haptoglobin', 'Mesothelial Cell', 'Polys', 'Macrophage', 'RBC, Ascites', 'Total Nucleated Cells, Ascites', 'Total Protein, Ascites', 'Albumin, Ascites', 'Ventilator']"
Hypercalcemia,Hypercalcemia,"['Blood', 'Specific Gravity', 'Leukocytes', 'Epithelial Cells', 'Urobilinogen', 'Urine Appearance', 'RBC', 'Protein', 'Glucose', 'Urine Mucous', 'Ketone', 'Bacteria', 'Nitrite', 'pH', 'Urine Color', 'WBC', 'Bilirubin', 'Yeast', 'Calcium, Total', 'Chloride', 'Sodium', 'Creatinine', 'Urea Nitrogen', 'Bicarbonate', 'Potassium', 'Phosphate', 'Anion Gap', 'Magnesium', 'Hemoglobin', 'MCHC', 'RDW', 'Platelet Count', 'MCV', 'Hematocrit', 'White Blood Cells', 'MCH', 'Red Blood Cells', 'Estimated GFR (MDRD equation)', 'Amorphous Crystals', 'Creatine Kinase (CK)', 'CK-MB Index', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', '% Hemoglobin A1c', 'eAG', 'CA-125', 'Alpha-Fetoprotein', 'Carcinoembyronic Antigen (CEA)', 'PT', 'PTT', 'INR(PT)', 'Albumin', 'Alkaline Phosphatase', 'Lactate Dehydrogenase (LD)', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Eosinophils', 'Lymphocytes', 'Basophils', 'Monocytes', 'Neutrophils', 'Parathyroid Hormone', 'Fibrin Degradation Products', 'Fibrinogen, Functional', 'Ferritin', 'Iron', 'Iron Binding Capacity, Total', 'Haptoglobin', 'Transferrin', 'Lambda', 'Kappa', 'CD5', 'CD45', 'Immunophenotyping', 'CD10', 'CD19', 'CD20', 'Red Top Hold', 'Reticulocyte Count, Automated', 'Inpatient Hematology/Oncology Smear']"
Hyperosmolality and/or hypernatremia,Hypernatremia,"['Chloride', 'Potassium', 'Magnesium', 'Calcium, Total', 'Glucose', 'Bicarbonate', 'Sodium', 'Urea Nitrogen', 'Creatinine', 'Phosphate', 'Albumin', 'Anion Gap', 'Red Blood Cells', 'MCH', 'MCV', 'RDW', 'MCHC', 'Hemoglobin', 'White Blood Cells', 'Hematocrit', 'Platelet Count', 'Estimated GFR (MDRD equation)', 'PTT', 'PT', 'INR(PT)', 'Blue Top Hold', 'Eosinophils', 'Neutrophils', 'Lymphocytes', 'Basophils', 'Monocytes', 'Specimen Type', 'Lactate', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Lipase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Length of Urine Collection', 'Protein', 'Specific Gravity', 'Bilirubin', 'Yeast', 'Urobilinogen', 'Urine Appearance', 'Urine Color', 'Leukocytes', 'RBC', 'Bacteria', 'pH', 'Blood', 'Ketone', 'Epithelial Cells', 'Nitrite', 'WBC', 'Osmolality, Urine', 'Sodium, Urine', 'Potassium, Urine', 'Chloride, Urine', 'Creatinine, Urine', 'Urea Nitrogen, Urine', 'Vancomycin', 'pCO2', 'Calculated Total CO2', 'Base Excess', 'pO2', 'Sodium, Whole Blood', 'Chloride, Whole Blood', 'Free Calcium', 'Potassium, Whole Blood', 'Iron', 'Ferritin', 'Transferrin', 'Iron Binding Capacity, Total', 'Haptoglobin', 'Voided Specimen', 'Thyroid Stimulating Hormone', 'Vitamin B12', 'Folate', 'Urine tube, held', 'Light Green Top Hold', 'Uhold', 'Troponin T', 'NTproBNP', 'Urine Mucous', 'Intubated', 'Creatine Kinase, MB Isoenzyme', 'Creatine Kinase (CK)', 'Hyaline Casts', 'Granular Casts', 'Transitional Epithelial Cells', 'Red Top Hold', 'Ventilation Rate', 'O2 Flow', 'Platelet Smear', 'Atypical Lymphocytes', 'Myelocytes', 'Metamyelocytes', 'Bands', 'Polychromasia', 'Poikilocytosis', 'Anisocytosis', 'Macrocytes', 'Microcytes', 'Hypochromia', 'Temperature', 'Amylase', 'RDW-SD', 'Digoxin', 'Green Top Hold (plasma)', 'Oxygen Saturation', 'Hematocrit, Calculated', 'EDTA Hold', '% Hemoglobin A1c', 'eAG', 'Lactate Dehydrogenase (LD)', 'Triglycerides', 'PEEP', 'Osmolality, Measured', 'Oxygen', 'Tidal Volume', 'Required O2', 'Alveolar-arterial Gradient', 'Assist/Control', 'Calcium Oxalate Crystals', 'WBC Clumps', 'Thyroxine (T4), Free', 'Calcium, Urine', 'Bicarbonate, Urine', 'Ventilator', 'Fibrinogen, Functional', 'Amorphous Crystals', 'Ovalocytes', 'Echinocytes', 'Hepatitis B Surface Antigen', 'Tobramycin', 'Hepatitis C Virus Antibody', 'Hepatitis B Surface Antibody', 'Teardrop Cells', 'Problem Specimen', 'Hepatitis B Virus Core Antibody', 'C-Reactive Protein', 'Anti-Neutrophil Cytoplasmic Antibody', 'Anti-Nuclear Antibody', 'C3', 'C4', 'Anticardiolipin Antibody IgG', 'Anticardiolipin Antibody IgM', 'Ammonia', 'Cholesterol, Total', 'Cholesterol, LDL, Calculated', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, HDL', 'Fragmented Cells', 'Reticulocyte Count, Automated', 'D-Dimer', 'Protein, Total', 'Globulin', 'Lupus Anticoagulant', 'Blood, Occult', 'Protein/Creatinine Ratio', 'Magnesium, Urine', 'Total Protein, Urine', 'Phosphate, Urine']"
Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,Hyperuricemia,"['H/O Smear', 'INR(PT)', 'PT', 'PTT', 'Nucleated Red Cells', 'Absolute Basophil Count', 'Atypical Lymphocytes', 'Metamyelocytes', 'Absolute Lymphocyte Count', 'Eosinophils', 'Absolute Eosinophil Count', 'Platelet Smear', 'Bands', 'Basophils', 'Absolute Neutrophil Count', 'Monocytes', 'Absolute Monocyte Count', 'Myelocytes', 'Lymphocytes', 'Neutrophils', 'Echinocytes', 'Teardrop Cells', 'Poikilocytosis', 'Anisocytosis', 'Microcytes', 'Polychromasia', 'Ovalocytes', 'Macrocytes', 'Basophilic Stippling', 'Hypochromia', 'Anion Gap', 'Sodium', 'I', 'Haptoglobin', 'Alanine Aminotransferase (ALT)', 'Urea Nitrogen', 'Bilirubin, Direct', 'Chloride', 'Calcium, Total', 'Alkaline Phosphatase', 'L', 'Potassium', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Bicarbonate', 'Creatinine', 'Magnesium', 'Bilirubin, Indirect', 'Glucose', 'Phosphate', 'H', 'Hematocrit', 'RDW', 'RDW-SD', 'MCHC', 'MCH', 'MCV', 'Platelet Count', 'Red Blood Cells', 'White Blood Cells', 'Hemoglobin', 'Lactate Dehydrogenase (LD)', 'Reticulocyte Count, Automated', 'Reticulocyte Count, Absolute', 'Fibrinogen, Functional', 'Uric Acid', 'Schistocytes', 'Blood Parasite Smear', 'Estimated GFR (MDRD equation)', 'Spherocytes', 'Urobilinogen', 'Bacteria', 'Epithelial Cells', 'pH', 'WBC', 'Bilirubin', 'Ketone', 'Yeast', 'Urine Color', 'Urine Appearance', 'Blood', 'Protein', 'Leukocytes', 'RBC', 'Nitrite', 'Specific Gravity', 'Immunophenotyping', 'Fragmented Cells', 'Lactate', 'Blasts', 'Albumin', 'NTproBNP', 'Promyelocytes', 'Urine Mucous', 'Transitional Epithelial Cells', 'Granular Casts', 'WBC Clumps', 'Ferritin', 'Iron', 'Iron Binding Capacity, Total', 'Transferrin', 'EDTA Hold', 'Elliptocytes', 'Monos', 'Macrophage', 'Polys', 'Other Cell', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Influenza A by PCR', 'Influenza B by PCR', 'Blue Top Hold', 'Red Top Hold']"
"Hypoglycemia, unspecified",Hypoglycemia,"['H', 'L', 'Ethanol', 'I', 'STX2', 'Green Top Hold (plasma)', 'Blue Top Hold', 'Absolute Basophil Count', 'Monocytes', 'Basophils', 'Absolute Monocyte Count', 'Hematocrit', 'Immature Granulocytes', 'Neutrophils', 'Platelet Count', 'White Blood Cells', 'Lymphocytes', 'MCH', 'Eosinophils', 'Hemoglobin', 'Absolute Eosinophil Count', 'RDW', 'Red Blood Cells', 'MCV', 'Absolute Neutrophil Count', 'RDW-SD', 'Absolute Lymphocyte Count', 'MCHC', 'Sodium', 'Chloride', 'Glucose', 'Urea Nitrogen', 'Anion Gap', 'Creatinine', 'Potassium', 'Estimated GFR (MDRD equation)', 'Bicarbonate']"
Hypospadias,Hypospadias and epispadias,"['Sodium', 'Glucose', 'Anion Gap', 'Chloride', 'Creatinine', 'Potassium', 'Urea Nitrogen', 'Magnesium', 'Phosphate', 'Calcium, Total', 'Bicarbonate', 'MCHC', 'Platelet Count', 'White Blood Cells', 'Red Blood Cells', 'MCV', 'Hemoglobin', 'MCH', 'RDW', 'Hematocrit', 'Thyroid Stimulating Hormone', 'Creatine Kinase (CK)', 'Alanine Aminotransferase (ALT)', 'Alkaline Phosphatase', 'Albumin', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Metamyelocytes', 'Atypical Lymphocytes', 'Eosinophils', 'Myelocytes', 'Bands', 'Monocytes', 'Platelet Smear', 'Neutrophils', 'Lymphocytes', 'Basophils', 'Basophilic Stippling', 'Ovalocytes', 'Polychromasia', 'Hypochromia', 'Microcytes', 'Macrocytes', 'Anisocytosis', 'Poikilocytosis', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'PT', 'INR(PT)', 'PTT', 'Specimen Type', 'Base Excess', 'Calculated Total CO2', 'pCO2', 'pH', 'pO2', 'Lactate', 'Potassium, Whole Blood', 'Estimated GFR (MDRD equation)', 'Length of Urine Collection', 'Osmolality, Urine', 'Chloride, Urine', 'Potassium, Urine', 'Sodium, Urine', 'Ammonia', 'WBC', 'Nitrite', 'Specific Gravity', 'Yeast', 'Urine Appearance', 'RBC', 'Epithelial Cells', 'Ketone', 'Leukocytes', 'Urine Color', 'Blood', 'Protein', 'Bilirubin', 'Bacteria', 'Urobilinogen']"
